20:12:00,847m,42%,42.35,1898Mi,49%,912,45,45.6
20:13:00,1084m,54%,54.2,1890Mi,49%,912,45,45.6
20:14:01,1441m,72%,72.05,1892Mi,49%,906,45,45.3
20:15:00,1411m,70%,70.55,1889Mi,49%,900,45,45
20:16:00,1190m,59%,59.5,1881Mi,48%,912,45,45.6
20:17:01,1406m,70%,70.3,1889Mi,49%,912,45,45.6
20:18:00,1343m,67%,67.15,1875Mi,48%,912,45,45.6
20:19:00,1019m,50%,50.95,1893Mi,49%,906,45,45.3
20:20:00,1431m,71%,71.55,1883Mi,49%,900,45,45
20:21:00,1363m,68%,68.15,1889Mi,49%,918,45,45.9
20:22:00,1001m,50%,50.05,1884Mi,49%,900,45,45
20:23:00,1167m,58%,58.35,1884Mi,49%,900,45,45
20:24:00,599m,29%,29.95,1886Mi,49%,887,44,44.35
20:25:00,1431m,71%,71.55,1881Mi,48%,890,44,44.5
20:26:00,1418m,70%,70.9,1888Mi,49%,893,44,44.65
20:27:01,1356m,67%,67.8,1876Mi,48%,874,43,43.7
20:28:00,1162m,58%,58.1,1867Mi,48%,860,43,43
20:29:00,1348m,67%,67.4,1876Mi,48%,864,43,43.2
20:30:00,1379m,68%,68.95,1877Mi,48%,851,42,42.55
20:31:00,1234m,61%,61.7,1876Mi,48%,849,42,42.45
20:32:00,1421m,71%,71.05,1857Mi,48%,841,42,42.05
20:33:00,1127m,56%,56.35,1862Mi,48%,850,42,42.5
20:34:00,897m,44%,44.85,1861Mi,48%,840,42,42
20:35:01,1392m,69%,69.6,1860Mi,48%,840,42,42
20:36:00,1424m,71%,71.2,1870Mi,48%,850,42,42.5
20:37:00,1289m,64%,64.45,1862Mi,48%,845,42,42.25
20:38:00,973m,48%,48.65,1874Mi,48%,840,42,42
20:39:00,1217m,60%,60.85,1874Mi,48%,850,42,42.5
20:40:00,1203m,60%,60.15,1863Mi,48%,835,41,41.75
20:41:00,1006m,50%,50.3,1869Mi,48%,855,42,42.75
20:42:00,1189m,59%,59.45,1867Mi,48%,835,41,41.75
20:43:00,1358m,67%,67.9,1865Mi,48%,840,42,42
20:44:00,1021m,51%,51.05,1865Mi,48%,830,41,41.5
20:45:00,1386m,69%,69.3,1866Mi,48%,830,41,41.5
20:46:00,1426m,71%,71.3,1866Mi,48%,840,42,42
20:47:00,1205m,60%,60.25,1866Mi,48%,835,41,41.75
20:48:00,1306m,65%,65.3,1874Mi,48%,835,41,41.75
20:49:01,812m,40%,40.6,1864Mi,48%,840,42,42
20:50:00,1387m,69%,69.35,1882Mi,48%,825,41,41.25
20:51:00,1112m,55%,55.6,1861Mi,48%,835,41,41.75
20:52:00,956m,47%,47.8,1864Mi,48%,825,41,41.25
20:53:00,1293m,64%,64.65,1866Mi,48%,825,41,41.25
20:54:00,628m,31%,31.4,1854Mi,48%,810,40,40.5
20:55:00,1126m,56%,56.3,1863Mi,48%,810,40,40.5
20:56:00,1284m,64%,64.2,1874Mi,48%,825,41,41.25
20:57:00,1425m,71%,71.25,1870Mi,48%,825,41,41.25
20:58:00,1345m,67%,67.25,1862Mi,48%,825,41,41.25
20:59:00,1138m,56%,56.9,1876Mi,48%,825,41,41.25
21:00:00,1075m,53%,53.75,1881Mi,48%,835,41,41.75
21:01:00,1388m,69%,69.4,1876Mi,48%,840,42,42
21:02:00,1160m,57%,58,1884Mi,49%,850,42,42.5
21:03:00,1227m,61%,61.35,1884Mi,49%,860,43,43
21:04:00,883m,44%,44.15,1903Mi,49%,850,42,42.5
21:05:00,1383m,69%,69.15,1899Mi,49%,835,41,41.75
21:06:01,1418m,70%,70.9,1885Mi,49%,850,42,42.5
21:07:00,1344m,67%,67.2,1900Mi,49%,840,42,42
21:08:00,1401m,70%,70.05,1890Mi,49%,850,42,42.5
21:09:01,731m,36%,36.55,1896Mi,49%,835,41,41.75
21:10:00,1414m,70%,70.7,1897Mi,49%,835,41,41.75
21:11:00,1266m,63%,63.3,1879Mi,48%,830,41,41.5
21:12:00,1415m,70%,70.75,1888Mi,49%,835,41,41.75
21:13:00,1412m,70%,70.6,1887Mi,49%,850,42,42.5
21:14:00,1271m,63%,63.55,1897Mi,49%,840,42,42
21:15:00,1371m,68%,68.55,1897Mi,49%,830,41,41.5
21:16:00,1412m,70%,70.6,1880Mi,48%,850,42,42.5
21:17:00,1220m,61%,61,1897Mi,49%,835,41,41.75
